Path,Class,PropertyName,PropertyType,RealValue,OtherValue,TimeSeriesId,UOM,Description,PropertyOther,LastChange,Version,SourceSystem
"[""FusionDev"",""Companies Consolidated"",""Power"",""Transportation"",""Connolly Substation"",""SHKA.04.U1.T1"",""SHKA.04.U1.T1.windings.temperature""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""04d71a9d-bb2a-4c1c-813b-a756213a3525"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Power"",""Transportation"",""Connolly Substation"",""SHKA.04.U1.T1"",""SHKA.04.U1.T1.tank.sample""]",,sample,specificationString,,,,,Manual sample of transformer coolant,"{""ConfigString"":""\\\\fusion-rockwell?7ffcdfc4-cab3-49d3-86ab-857d800568b2\\T1-OR-23548573"",""DisplayDigits"":-5,""ID"":""e1092044-303c-4d66-9ad8-a1100ffe9afb"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":false,""SupportedContexts"":3,""SupportedDataMethods"":225653751,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Power"",""Transportation"",""Connolly Substation"",""SHKA.04.U1.T1"",""SHKA.04.U1.T1.tank.sample""]",,Manufacturer,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""1072b5d0-5b9f-4178-b8b8-eb4bdd1915d1"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water""]",,Greenhouse Gas Production,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""8a14275a-d0b5-4ce1-8836-8670a7e68f50"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 2""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""80b4eeef-785d-4ede-a0be-ccc9f4caf844"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 2""]",,Solids Flow,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""e3055ef5-54ab-4c2d-bb6c-aff73139f793"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 2""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""afe8d9a2-5f51-4745-be60-c9a23665803c"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 2""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""77a38973-4353-4914-a8ec-7f080334f60b"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 3""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""5f56819f-c248-42a1-a363-e4f91be72e23"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 3""]",,Solids Flow,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""f5b82d77-dacc-4971-98dd-f446452186b5"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 3""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""efdc6c10-798d-45bd-9cf1-e91f847d8287"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 3""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""12913b84-d9e9-4bf0-b3e4-1056d6727a02"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 4""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""9c2a6907-83e9-4c7d-86db-a653c6df7645"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 4""]",,Solids Flow,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""cd3f4440-3ab1-4636-8cb8-7fbd52d34772"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 4""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""cc613dfa-d714-4238-a914-ced01afb8929"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 4""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""a300b8aa-7d0c-4c2c-889c-7a4dcc8a761b"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 1""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""2a0befb1-cf66-4e74-b089-3a955dbb3ffa"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 1""]",,Solids Flow,specification,0,,,,,"{""DisplayDigits"":-5,""ID"":""82254a91-028d-45e8-9308-3ab097b58581"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 1""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""c95e4f76-f5ee-495c-a036-7afae3367408"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Enhanced Primary Treatment"",""EPT 1""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""f7e5706c-6171-4241-bcd8-0a27df989f3f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Sludge Pump 1-4""]",,Status,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""cc5b5837-35ee-45c5-bf62-1368fa6bf1ab"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Sludge Pump 1-4""]",,Speed,specification,0,,,rpm,,"{""DisplayDigits"":-5,""DisplayUOM"":""rpm"",""ID"":""4d86d10d-f9ee-4a65-97ba-7810361fc5c9"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""rpm"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Sludge Pump 1-4""]",,Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""795e9ce4-6949-4cdd-8c5d-915aa2f97ca0"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Sludge Pump 1-4""]",,Discharge Pressure,specification,0,,,kPa,,"{""DisplayDigits"":-5,""DisplayUOM"":""kPa"",""ID"":""6700589d-e7f6-4c16-8613-6683655646a9"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""kPa"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 2""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""e2bf4e01-df5e-4bf9-9861-37a728de6797"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 2""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""ee5e02b4-dbea-4162-aff1-95447d20d6e0"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 2""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""885e95c5-4bcc-4796-a83f-a2ed1d703317"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 2""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""53950295-b4e3-476a-8b51-cb06b8cfde62"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 3""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""55987e1e-afef-4963-8e7b-c715ef1821e1"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 3""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""0989dd7a-fd6b-4892-b219-cbddc85d018d"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 3""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""c8866852-bc7a-4970-ad3e-826476293a07"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 3""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""1e7ea480-e9a8-44a8-b2c5-e168dbd5bec4"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 4""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""03a47c60-3bb4-4643-9832-c238ad9feb55"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 4""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""66bc1237-ef8b-4678-a935-fca19902b7b4"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 4""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""69c739f9-7fbd-43bc-90d7-71c8d594cbae"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 4""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""18d82aa3-69fc-48ee-8a3e-3dbb1597e5cd"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 5""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""4cbec2f4-20ec-4839-9d85-c48d79ac113a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 5""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""76e45d7a-6746-46b6-8a78-2c930440fa18"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 5""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""6c540a93-4b39-4759-be10-5f84f0460a9a"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 5""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""5a5ce596-fade-4914-b220-c2bee37f13a3"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 6""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""00954c1a-408c-4422-bf04-dce9994df7b1"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 6""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""ba2e6ecc-b94f-4543-97cd-e74554ed7ff9"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 6""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""ab5deef0-5a44-49e3-9187-d20aa3603639"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 6""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""38a01818-c8d7-4234-98bb-dbffaf7baf67"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 1""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""9eb20b17-1a5a-4241-a67c-fc27951b9126"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 1""]",,Solids Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""34c47320-449b-426a-a707-8bd1c159cb3f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 1""]",,Solids Concentration,specification,0,,,%,,"{""DisplayDigits"":-5,""DisplayUOM"":""%"",""ID"":""367575ea-ce8b-4d86-9234-420f03398419"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""%"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 1""]",,Feed Flow,specificationString,,,,,,"{""DisplayDigits"":-5,""ID"":""dec2436a-324d-4726-85e8-de9a9b8f015f"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""Type"":""String""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
"[""FusionDev"",""Companies Consolidated"",""Water"",""Mann WWTP"",""Primary"",""Primary Treatment"",""Primary Clarifier 7""]",,Solids Level,specification,0,,,m,,"{""DisplayDigits"":-5,""DisplayUOM"":""m"",""ID"":""2de5db9f-76bb-417e-9183-1a08022afb7d"",""IsDataReferenceDefinedByTemplate"":false,""IsDeleted"":false,""IsManualDataEntry"":false,""Step"":true,""SupportedContexts"":4,""SupportedDataMethods"":118502135,""SourceUOM"":""m"",""Type"":""Double""}",,cb6e19bd-3fc5-46e0-95ad-26666f4bfcd7,fusion-rockwell
